sku_id,sku_code,sku_name,category,sub_category,therapeutic_area,brand_generic_flag,formulary_status,unit_of_measure,standard_cost,shelf_life_days,storage_requirements,controlled_substance_flag,halal_certified,base_drug_name,minimum_order_quantity,abc_classification,item_status,last_updated,current_reorder_level,ideal_forecasted_reorder_level,reorder_quantity,lead_time
450,SKU00450,Ibuprofen 25mg Tablet (Brand),Pharmacy,CNS/Pain Management,CNS/Pain Management,Brand,Formulary,Pack,1121.08,1249,Room_Temp,False,True,Ibuprofen,126,A,Active,2025-09-15 05:13:36.506,132,,154,11
451,SKU00451,Ibuprofen 50mg Syrup (Generic),Pharmacy,CNS/Pain Management,CNS/Pain Management,Generic,Formulary,Pack,75.74,1177,Room_Temp,False,True,Ibuprofen,50,C,Active,2025-09-15 05:13:36.506,52,,488,48
452,SKU00452,Tramadol 100mg Capsule (Brand),Pharmacy,CNS/Pain Management,CNS/Pain Management,Brand,Non-Formulary,Pack,994.82,1615,Room_Temp,True,True,Tramadol,140,A,Active,2025-09-15 05:13:36.506,147,,345,28
453,SKU00453,Paracetamol 5mg Tablet (Brand),Pharmacy,CNS/Pain Management,CNS/Pain Management,Brand,Non-Formulary,Pack,1063.04,1031,Room_Temp,False,True,Paracetamol,74,A,Active,2025-09-15 05:13:36.506,78,,213,30
454,SKU00454,Morphine 10mg Injection (Generic),Pharmacy,CNS/Pain Management,CNS/Pain Management,Generic,Non-Formulary,Pack,475.2,1097,Room_Temp,True,True,Morphine,136,A,Active,2025-09-15 05:13:36.506,143,,69,64
455,SKU00455,Ibuprofen 100mg Capsule (Brand),Pharmacy,CNS/Pain Management,CNS/Pain Management,Brand,Formulary,Pack,88.13,722,Room_Temp,False,True,Ibuprofen,71,B,Active,2025-09-15 05:13:36.506,137,,171,48
456,SKU00456,Tramadol 50mg Tablet (Generic),Pharmacy,CNS/Pain Management,CNS/Pain Management,Generic,Formulary,Pack,361.89,1779,Room_Temp,True,True,Tramadol,57,A,Active,2025-09-15 05:13:36.506,60,,275,67
457,SKU00457,Morphine 5mg Capsule (Generic),Pharmacy,CNS/Pain Management,CNS/Pain Management,Generic,Formulary,Pack,314.79,1670,Room_Temp,True,False,Morphine,129,B,Active,2025-09-15 05:13:36.506,139,,172,15
458,SKU00458,Morphine 50mg Syrup (Generic),Pharmacy,CNS/Pain Management,CNS/Pain Management,Generic,Formulary,Pack,32.29,407,Room_Temp,False,True,Morphine,106,C,Active,2025-09-15 05:13:36.506,123,,406,88
459,SKU00459,Paracetamol 100mg Capsule (Generic),Pharmacy,CNS/Pain Management,CNS/Pain Management,Generic,Formulary,Pack,196.49,1451,Room_Temp,True,True,Paracetamol,99,B,Discontinued,2025-09-15 05:13:36.506,104,,459,49
460,SKU00460,Morphine 100mg Syrup (Generic),Pharmacy,CNS/Pain Management,CNS/Pain Management,Generic,Formulary,Pack,414.63,884,Room_Temp,False,True,Morphine,23,A,Discontinued,2025-09-15 05:13:36.506,43,,291,15
461,SKU00461,Ibuprofen 10mg Syrup (Generic),Pharmacy,CNS/Pain Management,CNS/Pain Management,Generic,Formulary,Pack,176.06,1532,Room_Temp,False,True,Ibuprofen,63,B,Active,2025-09-15 05:13:36.506,130,,393,77
462,SKU00462,Morphine 50mg Tablet (Brand),Pharmacy,CNS/Pain Management,CNS/Pain Management,Brand,Formulary,Pack,2058.26,1123,Room_Temp,True,False,Morphine,24,A,Active,2025-09-15 05:13:36.506,143,,332,23
463,SKU00463,Ibuprofen 25mg Capsule (Generic),Pharmacy,CNS/Pain Management,CNS/Pain Management,Generic,Formulary,Pack,178.41,379,Room_Temp,False,True,Ibuprofen,115,B,Active,2025-09-15 05:13:36.506,135,,240,88
464,SKU00464,Tramadol 100mg Injection (Generic),Pharmacy,CNS/Pain Management,CNS/Pain Management,Generic,Formulary,Pack,66.14,1232,Room_Temp,True,True,Tramadol,124,C,Active,2025-09-15 05:13:36.506,130,,45,39
465,SKU00465,Morphine 50mg Injection (Brand),Pharmacy,CNS/Pain Management,CNS/Pain Management,Brand,Formulary,Pack,121.15,1343,Room_Temp,False,True,Morphine,60,B,Active,2025-09-15 05:13:36.506,63,,48,72
466,SKU00466,Tramadol 100mg Tablet (Generic),Pharmacy,CNS/Pain Management,CNS/Pain Management,Generic,Non-Formulary,Pack,530.87,1715,Room_Temp,False,True,Tramadol,105,B,Phase Out,2025-09-15 05:13:36.506,110,,159,82
467,SKU00467,Paracetamol 100mg Capsule (Generic),Pharmacy,CNS/Pain Management,CNS/Pain Management,Generic,Formulary,Pack,55.9,1664,Room_Temp,False,True,Paracetamol,36,C,Active,2025-09-15 05:13:36.506,75,,168,68
468,SKU00468,Ibuprofen 100mg Tablet (Generic),Pharmacy,CNS/Pain Management,CNS/Pain Management,Generic,Formulary,Pack,569.01,1141,Room_Temp,True,False,Ibuprofen,67,A,Active,2025-09-15 05:13:36.506,147,,243,12
469,SKU00469,Tramadol 50mg Syrup (Generic),Pharmacy,CNS/Pain Management,CNS/Pain Management,Generic,Formulary,Pack,109.11,1463,Room_Temp,False,True,Tramadol,60,B,Phase Out,2025-09-15 05:13:36.506,63,,347,10
470,SKU00470,Paracetamol 50mg Capsule (Generic),Pharmacy,CNS/Pain Management,CNS/Pain Management,Generic,Formulary,Pack,20.2,1667,Room_Temp,True,True,Paracetamol,111,C,Active,2025-09-15 05:13:36.506,117,,421,52
471,SKU00471,Ibuprofen 50mg Syrup (Generic),Pharmacy,CNS/Pain Management,CNS/Pain Management,Generic,Formulary,Pack,437.05,1506,Room_Temp,False,True,Ibuprofen,62,B,Active,2025-09-15 05:13:36.506,74,,374,42
472,SKU00472,Ibuprofen 100mg Capsule (Brand),Pharmacy,CNS/Pain Management,CNS/Pain Management,Brand,Non-Formulary,Pack,111.88,1488,Room_Temp,False,True,Ibuprofen,81,C,Active,2025-09-15 05:13:36.506,85,,116,47
473,SKU00473,Tramadol 5mg Syrup (Generic),Pharmacy,CNS/Pain Management,CNS/Pain Management,Generic,Formulary,Pack,185.45,596,Room_Temp,False,True,Tramadol,66,A,Active,2025-09-15 05:13:36.506,131,,411,81
474,SKU00474,Morphine 50mg Injection (Brand),Pharmacy,CNS/Pain Management,CNS/Pain Management,Brand,Formulary,Pack,1368.73,1071,Room_Temp,False,False,Morphine,119,A,Active,2025-09-15 05:13:36.506,125,,38,82
475,SKU00475,Ibuprofen 50mg Syrup (Generic),Pharmacy,CNS/Pain Management,CNS/Pain Management,Generic,Formulary,Pack,492.42,1154,Room_Temp,False,True,Ibuprofen,29,A,Active,2025-09-15 05:13:36.506,146,,462,90
476,SKU00476,Tramadol 50mg Capsule (Brand),Pharmacy,CNS/Pain Management,CNS/Pain Management,Brand,Formulary,Pack,1181.49,812,Room_Temp,False,True,Tramadol,22,A,Active,2025-09-15 05:13:36.506,114,,41,63
477,SKU00477,Morphine 50mg Syrup (Brand),Pharmacy,CNS/Pain Management,CNS/Pain Management,Brand,Formulary,Pack,594.27,1260,Room_Temp,True,True,Morphine,109,A,Active,2025-09-15 05:13:36.506,126,,502,47
478,SKU00478,Morphine 10mg Syrup (Generic),Pharmacy,CNS/Pain Management,CNS/Pain Management,Generic,Formulary,Pack,110.27,1794,Room_Temp,False,False,Morphine,62,C,Phase Out,2025-09-15 05:13:36.506,151,,248,23
479,SKU00479,Ibuprofen 25mg Capsule (Generic),Pharmacy,CNS/Pain Management,CNS/Pain Management,Generic,Formulary,Pack,215.78,1762,Room_Temp,True,True,Ibuprofen,41,B,Active,2025-09-15 05:13:36.506,124,,79,41
480,SKU00480,Morphine 100mg Syrup (Generic),Pharmacy,CNS/Pain Management,CNS/Pain Management,Generic,Formulary,Pack,374.12,1707,Room_Temp,True,True,Morphine,26,B,Active,2025-09-15 05:13:36.506,150,,26,84
481,SKU00481,Tramadol 10mg Injection (Brand),Pharmacy,CNS/Pain Management,CNS/Pain Management,Brand,Formulary,Pack,2153.25,740,Room_Temp,True,False,Tramadol,65,A,Active,2025-09-15 05:13:36.506,107,,43,32
482,SKU00482,Tramadol 10mg Injection (Brand),Pharmacy,CNS/Pain Management,CNS/Pain Management,Brand,Formulary,Pack,383.49,721,Room_Temp,False,False,Tramadol,80,B,Phase Out,2025-09-15 05:13:36.506,131,,144,67
500,SKU00500,Montelukast 50mg Tablet (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,274.09,1512,Room_Temp,False,False,Montelukast,117,A,Active,2025-09-15 05:13:36.506,123,,336,48
501,SKU00501,Budesonide 5mg Tablet (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,119.26,1100,Room_Temp,False,False,Budesonide,73,B,Active,2025-09-15 05:13:36.506,79,,106,76
502,SKU00502,Salbutamol 10mg Syrup (Generic),Pharmacy,Respiratory,Respiratory,Generic,Formulary,Pack,223.7,1702,Room_Temp,False,True,Salbutamol,74,B,Active,2025-09-15 05:13:36.506,78,,49,38
711,SKU00711,Adrenaline 100mg Injection (Brand),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Brand,Non-Formulary,Pack,2243.01,1125,Room_Temp,False,True,Adrenaline,77,A,Active,2025-09-15 05:13:36.506,94,,346,62
712,SKU00712,Adrenaline 5mg Syrup (Generic),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Generic,Non-Formulary,Pack,744.69,1674,Room_Temp,False,True,Adrenaline,114,A,Active,2025-09-15 05:13:36.506,117,,408,18
716,SKU00716,Atropine 10mg Tablet (Brand),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Brand,Non-Formulary,Pack,1206.83,608,Room_Temp,False,True,Atropine,106,A,Active,2025-09-15 05:13:36.506,125,,33,30
717,SKU00717,Adrenaline 25mg Tablet (Generic),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Generic,Non-Formulary,Pack,382.38,1607,Room_Temp,False,True,Adrenaline,84,A,Active,2025-09-15 05:13:36.506,59,,32,71
718,SKU00718,Atropine 25mg Injection (Brand),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Brand,Non-Formulary,Pack,2913.19,1595,Room_Temp,False,True,Atropine,136,A,Active,2025-09-15 05:13:36.506,43,,30,25
719,SKU00719,Atropine 5mg Syrup (Generic),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Generic,Non-Formulary,Pack,208.29,1682,Room_Temp,False,True,Atropine,109,A,Active,2025-09-15 05:13:36.506,103,,494,70
720,SKU00720,Dopamine 5mg Capsule (Generic),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Generic,Non-Formulary,Pack,260.54,1286,Room_Temp,False,False,Dopamine,78,A,Active,2025-09-15 05:13:36.506,19,,49,28
721,SKU00721,Dopamine 100mg Tablet (Generic),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Generic,Non-Formulary,Pack,120.83,877,Room_Temp,False,True,Dopamine,67,C,Active,2025-09-15 05:13:36.506,129,,274,42
722,SKU00722,Adrenaline 5mg Syrup (Generic),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Generic,Non-Formulary,Pack,787.44,804,Room_Temp,False,True,Adrenaline,27,A,Active,2025-09-15 05:13:36.506,57,,59,24
723,SKU00723,Adrenaline 25mg Tablet (Brand),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Brand,Non-Formulary,Pack,962.64,561,Room_Temp,False,True,Adrenaline,140,A,Active,2025-09-15 05:13:36.506,78,,276,47
724,SKU00724,Atropine 25mg Syrup (Generic),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Generic,Non-Formulary,Pack,254.46,619,Room_Temp,False,True,Atropine,111,A,Phase Out,2025-09-15 05:13:36.506,70,,13,56
725,SKU00725,Atropine 50mg Syrup (Generic),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Generic,Non-Formulary,Pack,438.29,481,Room_Temp,False,True,Atropine,98,A,Active,2025-09-15 05:13:36.506,162,,302,86
726,SKU00726,Atropine 50mg Injection (Generic),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Generic,Non-Formulary,Pack,577.24,403,Room_Temp,False,True,Atropine,95,A,Active,2025-09-15 05:13:36.506,102,,60,65
727,SKU00727,Atropine 5mg Capsule (Generic),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Generic,Non-Formulary,Pack,459.74,1490,Room_Temp,False,True,Atropine,17,A,Active,2025-09-15 05:13:36.506,71,,22,25
728,SKU00728,Dopamine 50mg Capsule (Brand),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Brand,Non-Formulary,Pack,577.07,770,Room_Temp,False,True,Dopamine,150,A,Active,2025-09-15 05:13:36.506,164,,355,37
729,SKU00729,Dopamine 25mg Injection (Generic),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Generic,Non-Formulary,Pack,385.75,1103,Room_Temp,False,True,Dopamine,42,A,Phase Out,2025-09-15 05:13:36.506,378,,1108,65
730,SKU00730,Dopamine 5mg Capsule (Brand),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Brand,Non-Formulary,Pack,1229.09,548,Room_Temp,False,True,Dopamine,41,A,Active,2025-09-15 05:13:36.506,366,,1081,18
731,SKU00731,Adrenaline 100mg Tablet (Brand),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Brand,Non-Formulary,Pack,2152.33,1031,Room_Temp,False,True,Adrenaline,133,A,Active,2025-09-15 05:13:36.506,394,,1010,65
732,SKU00732,Atropine 5mg Capsule (Brand),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Brand,Non-Formulary,Pack,970.61,1480,Room_Temp,False,True,Atropine,14,A,Active,2025-09-15 05:13:36.506,258,,1103,13
733,SKU00733,Atropine 50mg Injection (Generic),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Generic,Formulary,Pack,472.43,671,Room_Temp,False,True,Atropine,74,A,Active,2025-09-15 05:13:36.506,134,,82,83
734,SKU00734,Atropine 25mg Injection (Generic),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Generic,Formulary,Pack,129.31,768,Room_Temp,False,True,Atropine,41,B,Active,2025-09-15 05:13:36.506,164,,370,66
735,SKU00735,Dopamine 5mg Tablet (Generic),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Generic,Formulary,Pack,125.97,988,Room_Temp,False,True,Dopamine,46,C,Active,2025-09-15 05:13:36.506,311,,311,90
736,SKU00736,Adrenaline 25mg Capsule (Generic),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Generic,Formulary,Pack,191.4,454,Room_Temp,False,True,Adrenaline,11,B,Active,2025-09-15 05:13:36.506,491,,552,64
737,SKU00737,Dopamine 5mg Capsule (Brand),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Brand,Formulary,Pack,2054.64,1054,Room_Temp,False,True,Dopamine,110,A,Discontinued,2025-09-15 05:13:36.506,445,,1050,85
738,SKU00738,Dopamine 25mg Injection (Generic),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Generic,Formulary,Pack,320.41,1699,Room_Temp,False,True,Dopamine,59,B,Phase Out,2025-09-15 05:13:36.506,390,,259,44
739,SKU00739,Atropine 100mg Capsule (Brand),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Brand,Formulary,Pack,550.48,1814,Room_Temp,False,True,Atropine,75,A,Active,2025-09-15 05:13:36.506,220,,116,64
740,SKU00740,Atropine 5mg Injection (Generic),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Generic,Formulary,Pack,549.71,1529,Room_Temp,False,False,Atropine,143,A,Active,2025-09-15 05:13:36.506,203,,93,41
741,SKU00741,Adrenaline 10mg Tablet (Brand),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Brand,Formulary,Pack,2535.79,1483,Room_Temp,False,True,Adrenaline,39,A,Discontinued,2025-09-15 05:13:36.506,334,,1196,54
742,SKU00742,Atropine 100mg Syrup (Generic),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Generic,Formulary,Pack,388.56,423,Room_Temp,False,True,Atropine,72,A,Active,2025-09-15 05:13:36.506,194,,373,11
743,SKU00743,Adrenaline 5mg Capsule (Brand),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Brand,Formulary,Pack,2398.36,1085,Room_Temp,False,True,Adrenaline,90,A,Active,2025-09-15 05:13:36.506,429,,771,68
744,SKU00744,Atropine 50mg Syrup (Generic),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Generic,Formulary,Pack,657.11,420,Room_Temp,False,True,Atropine,96,A,Active,2025-09-15 05:13:36.506,146,,383,29
745,SKU00745,Atropine 100mg Injection (Brand),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Brand,Formulary,Pack,1394.22,456,Room_Temp,False,True,Atropine,120,A,Active,2025-09-15 05:13:36.506,267,,141,8
746,SKU00746,Adrenaline 100mg Tablet (Brand),Pharmacy,Emergency/Critical Care,Emergency/Critical Care,Brand,Non-Formulary,Pack,3101.24,718,Room_Temp,False,True,Adrenaline,78,A,Active,2025-09-15 05:13:36.506,163,,116,20
747,SKU00747,Furosemide 25mg Tablet (Generic),Pharmacy,Others,Others,Generic,Formulary,Pack,154.8,811,Room_Temp,False,False,Furosemide,148,B,Active,2025-09-15 05:13:36.506,131,,223,77
748,SKU00748,Warfarin 5mg Syrup (Brand),Pharmacy,Others,Others,Brand,Formulary,Pack,1778.93,503,Room_Temp,False,True,Warfarin,70,A,Active,2025-09-15 05:13:36.506,249,,1077,76
749,SKU00749,Levothyroxine 100mg Capsule (Generic),Pharmacy,Others,Others,Generic,Formulary,Pack,84.84,1769,Room_Temp,False,True,Levothyroxine,58,C,Active,2025-09-15 05:13:36.506,410,,262,56
750,SKU00750,Furosemide 50mg Capsule (Generic),Pharmacy,Others,Others,Generic,Formulary,Pack,180.63,1283,Room_Temp,False,True,Furosemide,24,B,Active,2025-09-15 05:13:36.506,433,,622,20
751,SKU00751,Levothyroxine 50mg Syrup (Generic),Pharmacy,Others,Others,Generic,Formulary,Pack,315.5,869,Room_Temp,False,True,Levothyroxine,114,A,Active,2025-09-15 05:13:36.506,152,,467,83
752,SKU00752,Warfarin 5mg Injection (Generic),Pharmacy,Others,Others,Generic,Formulary,Pack,193.07,1349,Room_Temp,False,False,Warfarin,89,B,Active,2025-09-15 05:13:36.506,234,,260,80
753,SKU00753,Levothyroxine 25mg Tablet (Generic),Pharmacy,Others,Others,Generic,Formulary,Pack,67.98,475,Room_Temp,False,True,Levothyroxine,124,C,Active,2025-09-15 05:13:36.506,211,,539,63
754,SKU00754,Levothyroxine 50mg Tablet (Generic),Pharmacy,Others,Others,Generic,Formulary,Pack,296.61,1446,Room_Temp,False,True,Levothyroxine,71,B,Active,2025-09-15 05:13:36.506,490,,1000,30
755,SKU00755,Warfarin 10mg Tablet (Generic),Pharmacy,Others,Others,Generic,Formulary,Pack,289.91,1015,Room_Temp,False,False,Warfarin,28,A,Active,2025-09-15 05:13:36.506,268,,93,54
756,SKU00756,Furosemide 10mg Injection (Generic),Pharmacy,Others,Others,Generic,Formulary,Pack,459.67,1780,Room_Temp,False,True,Furosemide,131,A,Active,2025-09-15 05:13:36.506,230,,870,60
757,SKU00757,Levothyroxine 5mg Tablet (Brand),Pharmacy,Others,Others,Brand,Formulary,Pack,606.28,858,Room_Temp,False,True,Levothyroxine,38,A,Active,2025-09-15 05:13:36.506,450,,488,77
758,SKU00758,Levothyroxine 100mg Tablet (Generic),Pharmacy,Others,Others,Generic,Formulary,Pack,279.72,460,Room_Temp,False,True,Levothyroxine,77,A,Active,2025-09-15 05:13:36.506,192,,683,36
759,SKU00759,Furosemide 25mg Injection (Generic),Pharmacy,Others,Others,Generic,Formulary,Pack,332.07,931,Room_Temp,False,False,Furosemide,99,B,Active,2025-09-15 05:13:36.506,233,,753,43
760,SKU00760,Warfarin 10mg Syrup (Generic),Pharmacy,Others,Others,Generic,Formulary,Pack,455.2,1241,Room_Temp,False,True,Warfarin,61,A,Active,2025-09-15 05:13:36.506,329,,305,78
761,SKU00761,Furosemide 10mg Tablet (Brand),Pharmacy,Others,Others,Brand,Formulary,Pack,1511.27,649,Room_Temp,False,True,Furosemide,12,A,Active,2025-09-15 05:13:36.506,220,,461,66
762,SKU00762,Furosemide 10mg Capsule (Brand),Pharmacy,Others,Others,Brand,Formulary,Pack,1839.86,985,Room_Temp,False,True,Furosemide,98,A,Active,2025-09-15 05:13:36.506,301,,831,58
763,SKU00763,Warfarin 100mg Syrup (Brand),Pharmacy,Others,Others,Brand,Formulary,Pack,624.41,401,Room_Temp,False,True,Warfarin,122,A,Active,2025-09-15 05:13:36.506,311,,424,30
764,SKU00764,Warfarin 25mg Capsule (Brand),Pharmacy,Others,Others,Brand,Formulary,Pack,107.43,1124,Room_Temp,False,True,Warfarin,121,C,Active,2025-09-15 05:13:36.506,219,,926,68
765,SKU00765,Warfarin 10mg Injection (Generic),Pharmacy,Others,Others,Generic,Formulary,Pack,156.87,648,Room_Temp,False,True,Warfarin,119,B,Active,2025-09-15 05:13:36.506,93,,135,76
766,SKU00766,Furosemide 5mg Injection (Brand),Pharmacy,Others,Others,Brand,Formulary,Pack,385.91,876,Room_Temp,False,False,Furosemide,56,A,Discontinued,2025-09-15 05:13:36.506,218,,268,14
767,SKU00767,Levothyroxine 5mg Syrup (Generic),Pharmacy,Others,Others,Generic,Formulary,Pack,350.8,1288,Room_Temp,False,True,Levothyroxine,41,B,Phase Out,2025-09-15 05:13:36.506,255,,383,68
769,SKU00769,Furosemide 100mg Injection (Brand),Pharmacy,Others,Others,Brand,Formulary,Pack,95.7,1254,Room_Temp,False,True,Furosemide,18,B,Discontinued,2025-09-15 05:13:36.506,206,,1093,75
770,SKU00770,Warfarin 100mg Syrup (Generic),Pharmacy,Others,Others,Generic,Formulary,Pack,305.88,601,Room_Temp,False,True,Warfarin,123,B,Active,2025-09-15 05:13:36.506,303,,600,30
771,SKU00771,Warfarin 5mg Injection (Generic),Pharmacy,Others,Others,Generic,Formulary,Pack,145.56,1346,Room_Temp,False,True,Warfarin,54,B,Active,2025-09-15 05:13:36.506,248,,940,27
772,SKU00772,Warfarin 25mg Tablet (Generic),Pharmacy,Others,Others,Generic,Formulary,Pack,253.58,990,Room_Temp,False,True,Warfarin,74,A,Discontinued,2025-09-15 05:13:36.506,271,,878,59
773,SKU00773,Warfarin 25mg Injection (Generic),Pharmacy,Others,Others,Generic,Formulary,Pack,269.61,999,Room_Temp,False,False,Warfarin,67,A,Discontinued,2025-09-15 05:13:36.506,233,,1134,68
774,SKU00774,Furosemide 5mg Syrup (Generic),Pharmacy,Others,Others,Generic,Non-Formulary,Pack,29.7,1419,Room_Temp,False,True,Furosemide,131,C,Active,2025-09-15 05:13:36.506,326,,971,41
775,SKU00775,Warfarin 50mg Injection (Generic),Pharmacy,Others,Others,Generic,Formulary,Pack,57.54,460,Room_Temp,False,True,Warfarin,97,C,Active,2025-09-15 05:13:36.506,359,,348,36
776,SKU00776,Furosemide 100mg Syrup (Generic),Pharmacy,Others,Others,Generic,Non-Formulary,Pack,69.2,464,Room_Temp,False,False,Furosemide,68,C,Active,2025-09-15 05:13:36.506,449,,1087,13
777,SKU00777,Levothyroxine 10mg Tablet (Generic),Pharmacy,Others,Others,Generic,Formulary,Pack,270.11,915,Room_Temp,False,True,Levothyroxine,57,C,Active,2025-09-15 05:13:36.506,154,,1102,40
778,SKU00778,Surgical Gloves - Medium,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,150.1,1713,Room_Temp,False,True,Not a Drug,231,A,Active,2025-09-15 05:13:36.506,226,,351,8
779,SKU00779,Surgical Gloves - Large,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,184.05,2018,Room_Temp,False,True,Not a Drug,240,A,Active,2025-09-15 05:13:36.506,158,,243,77
780,SKU00780,Surgical Masks - Medium,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,71.89,1518,Room_Temp,False,True,Not a Drug,224,B,Active,2025-09-15 05:13:36.506,180,,816,10
781,SKU00781,Surgical Gloves - Large,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,127.23,2210,Room_Temp,False,True,Not a Drug,246,A,Active,2025-09-15 05:13:36.506,301,,618,61
782,SKU00782,Sutures - Medium,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,118.5,1350,Room_Temp,False,True,Not a Drug,128,A,Active,2025-09-15 05:13:36.506,183,,96,29
783,SKU00783,Sutures - Large,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,195.11,2126,Room_Temp,False,True,Not a Drug,156,A,Active,2025-09-15 05:13:36.506,268,,345,77
